"LEAID	LEA_NAME	ST	d_Locale_Txt	SCHOOL_YEAR	AIAN	Asian	Black	Hispanic	White	Total	diverse	usa_state_latitude	usa_state_longitude	usa_state"
"604560	belridge elementary	CA	rural-remote	2016-2017	0.0	0.0	0.0	100.0	0.0	32	Extremely undiverse	36.778261	-119.417932	California"
"604620	benicia unified	CA	suburban-midsize	1994-1995	0.219604712	10.02196047	7.466560192	9.023757237	73.26811739	5009	Diverse	36.778261	-119.417932	California"
"604620	benicia unified	CA	suburban-midsize	2016-2017	0.417885499	12.76640201	7.877141663	18.616799	46.13455913	4786	Diverse	36.778261	-119.417932	California"
"604650	bennett valley union elementary	CA	city-midsize	1994-1995	0.347624565	2.665121669	2.433371958	6.836616454	87.71726535	863	Undiverse	36.778261	-119.417932	California"
"604650	bennett valley union elementary	CA	city-midsize	2016-2017	0.388349515	5.533980583	2.233009709	21.3592233	64.17475728	1030	Diverse	36.778261	-119.417932	California"
"604740	berkeley unified	CA	city-midsize	1994-1995	0.39910202	9.85283113	42.1177351	12.39710651	35.23322524	8018	Diverse	36.778261	-119.417932	California"
"604740	berkeley unified	CA	city-midsize	2016-2017	0.16724156	8.466603951	15.74161179	21.85638131	39.93937493	9567	Diverse	36.778261	-119.417932	California"
"604800	berryessa union elementary	CA	city-large	1994-1995	0.684931507	51.92922374	5.171232877	19.26940639	22.94520548	8760	Diverse	36.778261	-119.417932	California"
"604800	berryessa union elementary	CA	city-large	2016-2017	0.041140976	64.26220516	1.769061986	23.53263851	5.211190346	7292	Diverse	36.778261	-119.417932	California"
"604830	beverly hills unified	CA	suburban-large	1994-1995	0.039745628	10.81081081	4.53100159	3.8354531	80.78298887	5032	Undiverse	36.778261	-119.417932	California"
"604830	beverly hills unified	CA	suburban-large	2016-2017	0.200601805	12.71313942	2.78335005	7.823470411	72.64292879	3988	Diverse	36.778261	-119.417932	California"
"604860	big creek elementary	CA	rural-remote	1994-1995	1.724137931	0.0	0.0	18.96551724	79.31034483	116	Undiverse	36.778261	-119.417932	California"
"604860	big creek elementary	CA	rural-remote	2016-2017	0.0	0.0	0.0	27.27272727	70.90909091	55	Diverse	36.778261	-119.417932	California"
"604890	big lagoon union elementary	CA	rural-remote	1994-1995	7.352941176	0.0	2.941176471	4.411764706	85.29411765	68	Undiverse	36.778261	-119.417932	California"
"604890	big lagoon union elementary	CA	rural-remote	2016-2017	22.22222222	0.0	0.0	22.22222222	44.44444444	18	Diverse	36.778261	-119.417932	California"
"604950	big pine unified	CA	rural-remote	1994-1995	33.54037267	0.621118012	0.310559006	6.52173913	59.00621118	322	Diverse	36.778261	-119.417932	California"
"604950	big pine unified	CA	rural-remote	2016-2017	44.44444444	1.169590643	0.0	21.05263158	23.39181287	171	Diverse	36.778261	-119.417932	California"
"604980	big springs union elementary	CA	rural-remote	1994-1995	0.0	0.471698113	0.471698113	1.41509434	97.64150943	212	Extremely undiverse	36.778261	-119.417932	California"
"604980	big springs union elementary	CA	rural-remote	2016-2017	1.675977654	2.793296089	0.558659218	18.99441341	67.59776536	179	Diverse	36.778261	-119.417932	California"
"605010	big valley joint unified	CA	rural-remote	1994-1995	2.955665025	1.477832512	0.0	8.374384236	87.19211823	406	Undiverse	36.778261	-119.417932	California"
"605010	big valley joint unified	CA	rural-remote	2016-2017	5.442176871	0.0	0.0	14.28571429	80.27210884	147	Undiverse	36.778261	-119.417932	California"
"605040	biggs unified	CA	rural-distant	1994-1995	0.710059172	1.420118343	0.118343195	24.02366864	73.72781065	845	Diverse	36.778261	-119.417932	California"
"605040	biggs unified	CA	rural-distant	2016-2017	0.815660685	2.446982055	2.120717781	37.35725938	56.44371941	613	Diverse	36.778261	-119.417932	California"
"605190	bitterwater-tully elementary	CA	rural-remote	1994-1995	0.0	0.0	0.0	25.0	75.0	28	Undiverse	36.778261	-119.417932	California"
"605190	bitterwater-tully elementary	CA	rural-remote	2016-2017	0.0	0.0	0.0	34.375	65.625	32	Diverse	36.778261	-119.417932	California"
"605220	black butte union elementary	CA	rural-distant	1994-1995	3.837953092	2.771855011	0.0	6.18336887	87.20682303	469	Undiverse	36.778261	-119.417932	California"
"605220	black butte union elementary	CA	rural-distant	2016-2017	5.633802817	1.877934272	0.938967136	10.3286385	76.05633803	213	Undiverse	36.778261	-119.417932	California"
"605240	black oak mine unified	CA	rural-distant	1994-1995	1.590909091	0.590909091	0.590909091	2.227272727	95.0	2200	Extremely undiverse	36.778261	-119.417932	California"
"605240	black oak mine unified	CA	rural-distant	2016-2017	2.188392008	0.856327307	0.380589914	9.705042816	84.96669838	1051	Undiverse	36.778261	-119.417932	California"
"605250	blake elementary	CA	rural-distant	1994-1995	0.0	0.0	0.0	20.0	80.0	10	Undiverse	36.778261	-119.417932	California"
"605250	blake elementary	CA	rural-distant	2016-2017	0.0	0.0	0.0	36.36363636	63.63636364	11	Diverse	36.778261	-119.417932	California"
"605280	blochman union elementary	CA	rural-fringe	1994-1995	0.0	1.418439716	1.418439716	22.69503546	74.46808511	141	Diverse	36.778261	-119.417932	California"
"605280	blochman union elementary	CA	rural-fringe	2016-2017	2.538071066	1.015228426	0.0	49.74619289	42.63959391	197	Diverse	36.778261	-119.417932	California"
"605400	blue lake union elementary	CA	rural-fringe	1994-1995	9.060402685	1.342281879	0.67114094	3.020134228	85.90604027	298	Undiverse	36.778261	-119.417932	California"
"605400	blue lake union elementary	CA	rural-fringe	2016-2017	7.692307692	0.0	0.591715976	11.83431953	56.21301775	169	Diverse	36.778261	-119.417932	California"
"605490	bogus elementary	CA	rural-distant	1994-1995	8.333333333	0.0	0.0	12.5	79.16666667	24	Undiverse	36.778261	-119.417932	California"
"605490	bogus elementary	CA	rural-distant	2016-2017	0.0	0.0	0.0	0.0	70.0	20	Diverse	36.778261	-119.417932	California"
"605520	bolinas-stinson union	CA	rural-distant	1994-1995	0.471698113	4.245283019	0.943396226	4.245283019	90.09433962	212	Extremely undiverse	36.778261	-119.417932	California"
"605520	bolinas-stinson union	CA	rural-distant	2016-2017	0.0	2.352941176	1.176470588	23.52941176	61.17647059	85	Diverse	36.778261	-119.417932	California"
"605580	santa maria-bonita	CA	city-midsize	1994-1995	1.047765794	4.653312789	2.249614792	72.06985105	19.97945557	9735	Diverse	36.778261	-119.417932	California"
"605580	santa maria-bonita	CA	city-midsize	2016-2017	0.177851553	1.93858193	0.420915343	94.07754328	3.076831871	16868	Extremely undiverse	36.778261	-119.417932	California"
"605610	bonita unified	CA	suburban-large	1994-1995	0.365630713	8.897014016	4.97664026	24.51757059	61.24314442	9846	Diverse	36.778261	-119.417932	California"
"605610	bonita unified	CA	suburban-large	2016-2017	0.208271348	8.360606962	2.935634236	50.7983735	29.17782406	10083	Diverse	36.778261	-119.417932	California"
"605640	bonny doon union elementary	CA	rural-fringe	1994-1995	0.0	1.071428571	0.357142857	3.928571429	94.64285714	280	Extremely undiverse	36.778261	-119.417932	California"
"605640	bonny doon union elementary	CA	rural-fringe	2016-2017	1.226993865	1.840490798	0.0	3.067484663	93.25153374	163	Extremely undiverse	36.778261	-119.417932	California"
"605700	borrego springs unified	CA	rural-distant	1994-1995	0.23923445	0.4784689	0.23923445	54.54545455	44.49760766	418	Diverse	36.778261	-119.417932	California"
"605700	borrego springs unified	CA	rural-distant	2016-2017	0.486618005	0.243309002	0.243309002	82.72506083	15.32846715	411	Undiverse	36.778261	-119.417932	California"
"605730	bradley union elementary	CA	rural-distant	1994-1995	0.0	2.325581395	0.0	9.302325581	88.37209302	43	Undiverse	36.778261	-119.417932	California"
"605730	bradley union elementary	CA	rural-distant	2016-2017	0.0	1.351351351	0.0	35.13513514	62.16216216	74	Diverse	36.778261	-119.417932	California"
"605790	brawley elementary	CA	town-fringe	1994-1995	0.105235464	0.841883715	3.367534859	78.71612733	16.96921863	3801	Undiverse	36.778261	-119.417932	California"
"605790	brawley elementary	CA	town-fringe	2016-2017	0.0250501	0.425851703	0.851703407	95.04008016	3.582164329	3992	Extremely undiverse	36.778261	-119.417932	California"
"605820	brawley union high	CA	town-fringe	1994-1995	0.057240985	0.457927876	1.717229536	77.84773898	19.91986262	1747	Undiverse	36.778261	-119.417932	California"
"605820	brawley union high	CA	town-fringe	2016-2017	0.059808612	1.016746411	1.196172249	88.9354067	8.552631579	1672	Undiverse	36.778261	-119.417932	California"
"605880	brea-olinda unified	CA	suburban-large	1994-1995	0.368679775	8.900983146	2.089185393	20.06671348	68.5744382	5696	Diverse	36.778261	-119.417932	California"
"605880	brea-olinda unified	CA	suburban-large	2016-2017	0.17158545	25.58339053	1.595744681	36.17021277	33.45916266	5828	Diverse	36.778261	-119.417932	California"
"605910	brentwood union elementary	CA	suburban-large	1994-1995	0.541666667	1.583333333	0.416666667	35.45833333	62.0	2400	Diverse	36.778261	-119.417932	California"
"605910	brentwood union elementary	CA	suburban-large	2016-2017	0.326172534	11.70846924	7.153301091	30.49150827	42.76234394	8891	Diverse	36.778261	-119.417932	California"
"605940	bret harte union high	CA	town-distant	1994-1995	2.364066194	1.300236407	0.591016548	5.437352246	90.30732861	846	Extremely undiverse	36.778261	-119.417932	California"
"605940	bret harte union high	CA	town-distant	2016-2017	1.531393568	1.990811639	0.0	20.2143951	70.75038285	653	Diverse	36.778261	-119.417932	California"
"606000	bridgeville elementary	CA	rural-remote	1994-1995	5.319148936	0.0	1.063829787	3.191489362	90.42553191	94	Extremely undiverse	36.778261	-119.417932	California"
"606000	bridgeville elementary	CA	rural-remote	2016-2017	0.0	0.0	0.0	8.0	80.0	25	Undiverse	36.778261	-119.417932	California"
"606030	briggs elementary	CA	rural-fringe	1994-1995	0.268817204	0.537634409	0.268817204	73.11827957	25.80645161	372	Diverse	36.778261	-119.417932	California"
"606030	briggs elementary	CA	rural-fringe	2016-2017	0.0	0.0	0.0	94.64944649	4.79704797	542	Extremely undiverse	36.778261	-119.417932	California"
"606060	brisbane elementary	CA	suburban-large	1994-1995	0.171232877	24.14383562	4.623287671	20.37671233	50.68493151	584	Diverse	36.778261	-119.417932	California"
"606060	brisbane elementary	CA	suburban-large	2016-2017	0.0	29.58963283	1.727861771	31.96544276	28.72570194	463	Diverse	36.778261	-119.417932	California"
"606090	brittan elementary	CA	rural-fringe	1994-1995	7.625649913	2.94627383	1.039861352	18.02426343	70.36395147	577	Diverse	36.778261	-119.417932	California"
"606090	brittan elementary	CA	rural-fringe	2016-2017	1.072961373	0.0	0.0	21.88841202	66.30901288	466	Diverse	36.778261	-119.417932	California"
"606100	browns elementary	CA	rural-fringe	1994-1995	0.0	1.840490798	0.0	17.79141104	80.36809816	163	Undiverse	36.778261	-119.417932	California"
"606100	browns elementary	CA	rural-fringe	2016-2017	0.0	3.947368421	0.657894737	41.44736842	48.02631579	152	Diverse	36.778261	-119.417932	California"
"606270	buckeye union elementary	CA	suburban-large	1994-1995	0.885739593	1.712429879	0.531443756	1.801003838	95.06938293	3387	Extremely undiverse	36.778261	-119.417932	California"
"606270	buckeye union elementary	CA	suburban-large	2016-2017	0.298370438	9.800321322	1.032820748	14.41358733	68.02845995	4357	Diverse	36.778261	-119.417932	California"
"606330	buellton union elementary	CA	town-distant	1994-1995	0.0	1.520912548	0.570342205	30.60836502	67.30038023	526	Diverse	36.778261	-119.417932	California"
"606330	buellton union elementary	CA	town-distant	2016-2017	0.651465798	1.302931596	0.651465798	43.64820847	47.88273616	614	Diverse	36.778261	-119.417932	California"
"606360	buena park elementary	CA	suburban-large	1994-1995	0.140958518	13.99516714	7.047925896	43.71727749	35.09867096	4966	Diverse	36.778261	-119.417932	California"
"606360	buena park elementary	CA	suburban-large	2016-2017	0.352550809	19.72210701	4.4794691	66.15512236	7.00953961	4822	Diverse	36.778261	-119.417932	California"
"606390	panama-buena vista union	CA	city-large	1994-1995	0.685834872	5.425129693	10.05891146	17.55033852	66.27978546	11373	Diverse	36.778261	-119.417932	California"
"606390	panama-buena vista union	CA	city-large	2016-2017	0.368756286	9.805564868	9.15744776	56.84992737	21.45491116	17898	Diverse	36.778261	-119.417932	California"
"606420	buena vista elementary	CA	rural-fringe	1994-1995	0.0	0.0	2.272727273	35.60606061	62.12121212	132	Diverse	36.778261	-119.417932	California"
"606420	buena vista elementary	CA	rural-fringe	2016-2017	0.0	0.0	1.913875598	66.50717703	30.14354067	209	Diverse	36.778261	-119.417932	California"
"606450	burbank unified	CA	city-midsize	1994-1995	0.141769885	8.095806596	2.880167139	37.39740337	51.48485301	13402	Diverse	36.778261	-119.417932	California"
"606450	burbank unified	CA	city-midsize	2016-2017	0.180433039	9.696605186	2.592889602	35.69232825	46.79230152	14964	Diverse	36.778261	-119.417932	California"
"606480	burlingame elementary	CA	suburban-large	1994-1995	0.348735833	15.51874455	1.133391456	14.3853531	68.61377507	2294	Diverse	36.778261	-119.417932	California"
"606480	burlingame elementary	CA	suburban-large	2016-2017	0.176056338	23.62089202	0.645539906	14.84741784	52.02464789	3408	Diverse	36.778261	-119.417932	California"
"606510	burnt ranch elementary	CA	rural-remote	1994-1995	17.30769231	0.0	0.961538462	9.615384615	72.11538462	104	Diverse	36.778261	-119.417932	California"
"606510	burnt ranch elementary	CA	rural-remote	2016-2017	33.33333333	2.083333333	4.166666667	20.83333333	34.375	96	Diverse	36.778261	-119.417932	California"
"606540	burrel union elementary	CA	rural-distant	1994-1995	0.0	0.854700855	0.0	89.74358974	9.401709402	117	Undiverse	36.778261	-119.417932	California"
"606540	burrel union elementary	CA	rural-distant	2016-2017	0.0	2.678571429	0.0	89.28571429	8.035714286	112	Undiverse	36.778261	-119.417932	California"
"606570	burton elementary	CA	city-small	1994-1995	0.442695524	8.411214953	1.032956222	33.54648303	56.56665027	2033	Diverse	36.778261	-119.417932	California"
"606570	burton elementary	CA	city-small	2016-2017	0.957290133	7.06921944	0.699558174	71.61266568	19.0353461	2716	Diverse	36.778261	-119.417932	California"
"606580	butte valley unified	CA	rural-remote	1994-1995	4.827586207	0.0	0.459770115	24.82758621	69.88505747	435	Diverse	36.778261	-119.417932	California"
"606580	butte valley unified	CA	rural-remote	2016-2017	4.220779221	1.298701299	0.0	47.4025974	45.12987013	308	Diverse	36.778261	-119.417932	California"
"606690	butteville union elementary	CA	rural-fringe	1994-1995	0.980392157	0.0	2.941176471	3.921568627	92.15686275	102	Extremely undiverse	36.778261	-119.417932	California"
"606690	butteville union elementary	CA	rural-fringe	2016-2017	0.0	0.0	0.0	14.21800948	0.473933649	211	Undiverse	36.778261	-119.417932	California"
"606720	buttonwillow union elementary	CA	rural-distant	1994-1995	0.0	0.0	5.665024631	69.21182266	25.12315271	406	Diverse	36.778261	-119.417932	California"
"606720	buttonwillow union elementary	CA	rural-distant	2016-2017	0.267379679	0.802139037	0.802139037	90.64171123	7.219251337	374	Extremely undiverse	36.778261	-119.417932	California"
"606750	byron union elementary	CA	town-fringe	1994-1995	1.587301587	3.514739229	1.473922902	11.11111111	82.31292517	882	Undiverse	36.778261	-119.417932	California"
"606750	byron union elementary	CA	town-fringe	2016-2017	2.6875	7.125	5.0	21.6875	59.5625	1600	Diverse	36.778261	-119.417932	California"
"606780	cabrillo unified	CA	town-fringe	1994-1995	0.526461624	3.990024938	0.665004156	22.5547243	72.26378498	3609	Diverse	36.778261	-119.417932	California"
"606780	cabrillo unified	CA	town-fringe	2016-2017	0.092678406	2.96570899	0.401606426	51.15848007	41.64349707	3237	Diverse	36.778261	-119.417932	California"
"606810	cajon valley union	CA	suburban-large	1994-1995	1.563180828	3.453159041	5.239651416	18.32788671	71.416122	18360	Diverse	36.778261	-119.417932	California"
"606810	cajon valley union	CA	suburban-large	2016-2017	0.210748156	3.582718651	6.111696523	33.4841629	49.6621831	16133	Diverse	36.778261	-119.417932	California"
"606870	calaveras unified	CA	rural-distant	1994-1995	1.383714742	0.824906865	1.037786056	6.891963811	89.86162853	3758	Undiverse	36.778261	-119.417932	California"
"606870	calaveras unified	CA	rural-distant	2016-2017	1.659018708	1.517825627	0.670667137	19.09636428	72.25555948	2833	Diverse	36.778261	-119.417932	California"
